Brand,Name,SKU,Full Name,Color,Category,Tags,Wholesale Price,Sale Price,Retail Price,Stock,Image1,Image2,Image3,Gallery,Application,Content,Backing,Finish / Topcoat,Weight,Width,Fabric Shown,Origin,Repeat Horizontal,Repeat Vertical,Collection,Abrasion Resistance,Pilling,Seam Slippage,Break Strength,Wet Crocking,Dry Crocking,Colorfastness to Light,Flammability,Product Notes
United Fabrics,SPECTRUM,Caribou 48083-0000,United Fabrics SPECTRUM Caribou 48083-0000,"Brown upholstery fabric, brown","United Fabrics, SPECTRUM, Caribou 48083-0000, United Fabrics SPECTRUM Caribou 48083-0000, Brown upholstery fabric, brown, Upholstery, Indoor/Outdoor, 100% Sunbrella Acrylic, , , USA, 40,000 Double Rubs, 118: Elements 116: Sunbrella 2016 1022: Sunbrella Upholstery Fabrics 2022 723: Sunbrella Upholstery Fabrics 2023","United Fabrics, SPECTRUM, Caribou 48083-0000, United Fabrics SPECTRUM Caribou 48083-0000, Brown upholstery fabric, brown, Upholstery, Indoor/Outdoor, 100% Sunbrella Acrylic, , , USA, 40,000 Double Rubs, 118: Elements 116: Sunbrella 2016 1022: Sunbrella Upholstery Fabrics 2022 723: Sunbrella Upholstery Fabrics 2023",16.84,33.68,38.73,79 Yards (NJ) 0 Yards (CA),https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-spectrum-caribou-48083-0000.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-spectrum-caribou-48083-0000.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-spectrum-caribou-48083-0000.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-spectrum-caribou-48083-0000.jpg,"Upholstery, Indoor/Outdoor",100% Sunbrella Acrylic,,,10.6 oz./yd.,"54.000""",Up the Roll,USA,,,118: Elements 116: Sunbrella 2016 1022: Sunbrella Upholstery Fabrics 2022 723: Sunbrella Upholstery Fabrics 2023,"40,000 Double Rubs",Class 5,Warp: 60 lbs / Weft: 60 lbs,Warp: 180 lbs / Weft: 160 lbs,Grade: 5,Grade: 5,"Hours: 2,200 / Class: 4","UFAC Class 1 CA Technical Bulletin 117-2013 NFPA 260 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant PFAS Free
United Fabrics,HORIZON,55 Harvest,United Fabrics HORIZON 55 Harvest,"Brown upholstery fabric, brown","United Fabrics, HORIZON, 55 Harvest, United Fabrics HORIZON 55 Harvest, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyester, Permanent Soil/Stain Protection, , China, 75,000 Double Rubs, ","United Fabrics, HORIZON, 55 Harvest, United Fabrics HORIZON 55 Harvest, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyester, Permanent Soil/Stain Protection, , China, 75,000 Double Rubs, ",22.09,44.18,50.81,30 Yards (NJ) 0 Yards (CA),,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-horizon-harvest.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-horizon-harvest.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-horizon-harvest.jpg,"Upholstery, Indoor",100% Polyester,Permanent Soil/Stain Protection,,22.4 oz./yd.,"54.000""",Up the Roll,China,,,,"75,000 Double Rubs",Class 3,Warp: 106 lbs / Weft: 88 lbs,Warp: 224 lbs / Weft: 117 lbs,Grade: 3,Grade: 4,Hours: 40 / Grade: 4,"UFAC Class 1 CA Technical Bulletin 117 Sec E NFPA 260 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant
United Fabrics,JUPITER,35 Java,United Fabrics JUPITER 35 Java,"Brown upholstery fabric, brown","United Fabrics, JUPITER, 35 Java, United Fabrics JUPITER 35 Java, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyester, Acrylic, Crypton Home Soil/Stain Protection, China, 50,000 Double Rubs, 715: Crypton Home 2","United Fabrics, JUPITER, 35 Java, United Fabrics JUPITER 35 Java, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyester, Acrylic, Crypton Home Soil/Stain Protection, China, 50,000 Double Rubs, 715: Crypton Home 2",24.71,49.42,56.83,88 Yards (NJ) 62 Yards (CA),https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-jupiter-35-java.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-jupiter-35-java.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-jupiter-35-java.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-jupiter-35-java.jpg,"Upholstery, Indoor",100% Polyester,Acrylic,Crypton Home Soil/Stain Protection,14.2 oz./yd.,"54.000""",Up the Roll,China,,,715: Crypton Home 2,"50,000 Double Rubs",Class 5,Warp: 106 lbs / Weft: 124 lbs,Warp: 500 lbs / Weft: 271 lbs,Grade: 4.5,Grade: 4.5,Grade: 4 - 5,"UFAC Class 1 CA Technical Bulletin 117-2013 NFPA 260 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant Inventory in Transition to PFAS Free
United Fabrics,INGERSOLL,10 Cocoa,United Fabrics INGERSOLL 10 Cocoa,"Brown upholstery fabric, brown","United Fabrics, INGERSOLL, 10 Cocoa, United Fabrics INGERSOLL 10 Cocoa, Brown upholstery fabric, brown, Upholstery, Indoor, , , , China, 15,000 Double Rubs, ","United Fabrics, INGERSOLL, 10 Cocoa, United Fabrics INGERSOLL 10 Cocoa, Brown upholstery fabric, brown, Upholstery, Indoor, , , , China, 15,000 Double Rubs, ",20.59,41.18,47.36,28 Yards (NJ) 0 Yards (CA),,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-ingersoll-cocoa.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-ingersoll-cocoa.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-ingersoll-cocoa.jpg,"Upholstery, Indoor",,,,17.7 oz./yd.,"54.000""",Railroaded,China,,,,"15,000 Double Rubs",,,,,,,"UFAC Class 1 CA Technical Bulletin 117 Sec E ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",California AB-2998 Compliant
United Fabrics,POSH,12 Brownstone,United Fabrics POSH 12 Brownstone,"Brown upholstery fabric, brown","United Fabrics, POSH, 12 Brownstone, United Fabrics POSH 12 Brownstone, Brown upholstery fabric, brown, Upholstery, Indoor, 57% Acrylic 40% Polyester 3% Viscose, None, , Turkey, 30,000 Double Rubs, ","United Fabrics, POSH, 12 Brownstone, United Fabrics POSH 12 Brownstone, Brown upholstery fabric, brown, Upholstery, Indoor, 57% Acrylic 40% Polyester 3% Viscose, None, , Turkey, 30,000 Double Rubs, ",30.34,60.68,69.78,33 Yards (NJ) 0 Yards (CA),https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-posh12brownstone.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-posh12brownstone.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-posh12brownstone.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-posh12brownstone.jpg,"Upholstery, Indoor",57% Acrylic 40% Polyester 3% Viscose,None,,21.3 oz./yd.,"54.000""",Up the Roll,Turkey,,,,"30,000 Double Rubs",,,,,,,,Prop 65 Compliant California AB-2998 Compliant
United Fabrics,QUINN,90 Walnut,United Fabrics QUINN 90 Walnut,"Brown upholstery fabric, brown","United Fabrics, QUINN, 90 Walnut, United Fabrics QUINN 90 Walnut, Brown upholstery fabric, brown, Upholstery, Indoor, 59% Polyester 35% Acrylic 6% Viscose, None, , Turkey, 30,000 Double Rubs, ","United Fabrics, QUINN, 90 Walnut, United Fabrics QUINN 90 Walnut, Brown upholstery fabric, brown, Upholstery, Indoor, 59% Polyester 35% Acrylic 6% Viscose, None, , Turkey, 30,000 Double Rubs, ",32.96,65.92,75.81,5 Yards (NJ) 0 Yards (CA),,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-quinn-walnut.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-quinn-walnut.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-quinn-walnut.jpg,"Upholstery, Indoor",59% Polyester 35% Acrylic 6% Viscose,None,,22.1 oz./yd.,"54.000""",Up the Roll,Turkey,".500""",".625""",,"30,000 Double Rubs",,,,,,,"UFAC Class 1 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant
United Fabrics,WEAVER,34 Havana,United Fabrics WEAVER 34 Havana,"Brown upholstery fabric, brown","United Fabrics, WEAVER, 34 Havana, United Fabrics WEAVER 34 Havana, Brown upholstery fabric, brown, Upholstery, Indoor/Outdoor, 62% Solspun Olefin 38% Polyester, None, , USA, 50,000 Double Rubs, ","United Fabrics, WEAVER, 34 Havana, United Fabrics WEAVER 34 Havana, Brown upholstery fabric, brown, Upholstery, Indoor/Outdoor, 62% Solspun Olefin 38% Polyester, None, , USA, 50,000 Double Rubs, ",19.46,38.92,44.76,23 Yards (NJ) 0 Yards (CA),,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-weaver-havana.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-weaver-havana.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-weaver-havana.jpg,"Upholstery, Indoor/Outdoor",62% Solspun Olefin 38% Polyester,None,,11.3 oz./yd.,"54.000""",Up the Roll,USA,,,,"50,000 Double Rubs",,,,,,,"CA Technical Bulletin 117 Sec E NFPA 260 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant
United Fabrics,LEGEND,21 Cadet,United Fabrics LEGEND 21 Cadet,"Brown upholstery fabric, brown","United Fabrics, LEGEND, 21 Cadet, United Fabrics LEGEND 21 Cadet, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyolefin, Black Soft Latex, , USA, 50,000 Double Rubs, ","United Fabrics, LEGEND, 21 Cadet, United Fabrics LEGEND 21 Cadet, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyolefin, Black Soft Latex, , USA, 50,000 Double Rubs, ",13.84,27.68,31.83,8 Yards (NJ) 0 Yards (CA),https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-legend-cadet.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-legend-cadet.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-legend-cadet.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-legend-cadet.jpg,"Upholstery, Indoor",100% Polyolefin,Black Soft Latex,,19.0 oz./yd.,"54.000""",Up the Roll,USA,,,,"50,000 Double Rubs",,,,,,,"UFAC Class 1 CA Technical Bulletin 117-2013 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant
United Fabrics,LEGEND,64 Oak,United Fabrics LEGEND 64 Oak,"Brown upholstery fabric, brown","United Fabrics, LEGEND, 64 Oak, United Fabrics LEGEND 64 Oak, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyolefin, Black Soft Latex, , USA, 50,000 Double Rubs, ","United Fabrics, LEGEND, 64 Oak, United Fabrics LEGEND 64 Oak, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyolefin, Black Soft Latex, , USA, 50,000 Double Rubs, ",13.84,27.68,31.83,5 Yards (NJ) 0 Yards (CA),,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-legend-oak.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-legend-oak.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-legend-oak.jpg,"Upholstery, Indoor",100% Polyolefin,Black Soft Latex,,19.0 oz./yd.,"54.000""",Up the Roll,USA,,,,"50,000 Double Rubs",,,,,,,"UFAC Class 1 CA Technical Bulletin 117-2013 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant
United Fabrics,CHARLOTTE,40 Garden,United Fabrics CHARLOTTE 40 Garden,"Brown upholstery fabric, brown","United Fabrics, CHARLOTTE, 40 Garden, United Fabrics CHARLOTTE 40 Garden, Brown upholstery fabric, brown, Upholstery, Indoor, 52% Acrylic 48% Polyester, None, , USA, 15,000 Double Rubs, 215: Tapestry Collection","United Fabrics, CHARLOTTE, 40 Garden, United Fabrics CHARLOTTE 40 Garden, Brown upholstery fabric, brown, Upholstery, Indoor, 52% Acrylic 48% Polyester, None, , USA, 15,000 Double Rubs, 215: Tapestry Collection",25.46,50.92,58.56,32 Yards (NJ) 0 Yards (CA),https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-charlotte-40-garden.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-charlotte-40-garden.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-charlotte-40-garden.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-charlotte-40-garden.jpg,"Upholstery, Indoor",52% Acrylic 48% Polyester,None,,16.0 oz./yd.,"54.000""",Railroaded,USA,"13.500""","14.000""",215: Tapestry Collection,"15,000 Double Rubs",,,,,,,"UFAC Class 1 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant
United Fabrics,ESTATE,58 Pumpernickle,United Fabrics ESTATE 58 Pumpernickle,"Brown upholstery fabric, brown","United Fabrics, ESTATE, 58 Pumpernickle, United Fabrics ESTATE 58 Pumpernickle, Brown upholstery fabric, brown, Upholstery, Indoor, 59% Polyester 31% Recycled Cotton 10% Acrylic, , , USA, 30,000 Double Rubs, ","United Fabrics, ESTATE, 58 Pumpernickle, United Fabrics ESTATE 58 Pumpernickle, Brown upholstery fabric, brown, Upholstery, Indoor, 59% Polyester 31% Recycled Cotton 10% Acrylic, , , USA, 30,000 Double Rubs, ",20.96,41.92,48.21,13 Yards (NJ) 0 Yards (CA),,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-estate-pumpernickle-2.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-estate-pumpernickle-2.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-estate-pumpernickle-2.jpg,"Upholstery, Indoor",59% Polyester 31% Recycled Cotton 10% Acrylic,,,20.0 oz./yd.,"58.000""",Up the Roll,USA,,,,"30,000 Double Rubs",,,,,,,"UFAC Class 1 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant
United Fabrics,KENYA,42 Havana,United Fabrics KENYA 42 Havana,"Brown upholstery fabric, brown","United Fabrics, KENYA, 42 Havana, United Fabrics KENYA 42 Havana, Brown upholstery fabric, brown, Upholstery, Indoor, 71% Olefin 29% Polyester, None, , USA, 15,000 Double Rubs, ","United Fabrics, KENYA, 42 Havana, United Fabrics KENYA 42 Havana, Brown upholstery fabric, brown, Upholstery, Indoor, 71% Olefin 29% Polyester, None, , USA, 15,000 Double Rubs, ",23.21,46.42,53.38,43 Yards (NJ) 0 Yards (CA),,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-kenya-havana.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-kenya-havana.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-kenya-havana.jpg,"Upholstery, Indoor",71% Olefin 29% Polyester,None,,16.6 oz./yd.,"55.000""",Railroaded,USA,"8.500""","7.000""",,"15,000 Double Rubs",,,,,,,"UFAC Class 1 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant
United Fabrics,MAINSTREET,Latte 42048-0009,United Fabrics MAINSTREET Latte 42048-0009,"Brown upholstery fabric, brown","United Fabrics, MAINSTREET, Latte 42048-0009, United Fabrics MAINSTREET Latte 42048-0009, Brown upholstery fabric, brown, Upholstery, Indoor/Outdoor, 98% Sunbrella Acrylic 2% Polyester, Acrylic, , USA, 45,000 Double Rubs, 118: Elements 116: Sunbrella 2016 1022: Sunbrella Upholstery Fabrics 2022 723: Sunbrella Upholstery Fabrics 2023","United Fabrics, MAINSTREET, Latte 42048-0009, United Fabrics MAINSTREET Latte 42048-0009, Brown upholstery fabric, brown, Upholstery, Indoor/Outdoor, 98% Sunbrella Acrylic 2% Polyester, Acrylic, , USA, 45,000 Double Rubs, 118: Elements 116: Sunbrella 2016 1022: Sunbrella Upholstery Fabrics 2022 723: Sunbrella Upholstery Fabrics 2023",42.34,84.68,97.38,84 Yards (NJ) 42 Yards (CA),https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-mainstreet-latte-42048-0009.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-med-mainstreet-web-current-camera-filmic.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-med-mainstreet-web-current-camera-filmic.jpg,"https://unitedfabrics.s3.amazonaws.com/files/products/square-xlrg-mainstreet-latte-42048-0009.jpg, https://unitedfabrics.s3.amazonaws.com/files/products/square-med-mainstreet-web-current-camera-filmic.jpg","Upholstery, Indoor/Outdoor",98% Sunbrella Acrylic 2% Polyester,Acrylic,,17.5 oz./yd.,"54.000""",Railroaded,USA,,,118: Elements 116: Sunbrella 2016 1022: Sunbrella Upholstery Fabrics 2022 723: Sunbrella Upholstery Fabrics 2023,"45,000 Double Rubs",Class 5,Warp: 53.2 lbs / Weft: 82.9 lbs,Warp: 228.67 lbs / Weft: 295 lbs,Grade: 5,Grade: 5,"Hours: 2,200 / Class: 4","UFAC Class 1 CA Technical Bulletin 117-2013 NFPA 260 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant Inventory in Transition to PFAS Free
United Fabrics,PONY,50 Mocha,United Fabrics PONY 50 Mocha,"Brown upholstery fabric, brown","United Fabrics, PONY, 50 Mocha, United Fabrics PONY 50 Mocha, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyester, Woven Laminate, , China, 50,000 Double Rubs, ","United Fabrics, PONY, 50 Mocha, United Fabrics PONY 50 Mocha, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyester, Woven Laminate, , China, 50,000 Double Rubs, ",22.46,44.92,51.66,6 Yards (NJ) 0 Yards (CA),,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-pony-mocha.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-pony-mocha.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-pony-mocha.jpg,"Upholstery, Indoor",100% Polyester,Woven Laminate,,14.0 oz./yd.,"57.000""",Up the Roll,China,,,,"50,000 Double Rubs",,,,,,,"UFAC Class 1 ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant
United Fabrics,VANITY,11 Brunette,United Fabrics VANITY 11 Brunette,"Brown upholstery fabric, brown","United Fabrics, VANITY, 11 Brunette, United Fabrics VANITY 11 Brunette, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyester, , , China, 50,000 Double Rubs, ","United Fabrics, VANITY, 11 Brunette, United Fabrics VANITY 11 Brunette, Brown upholstery fabric, brown, Upholstery, Indoor, 100% Polyester, , , China, 50,000 Double Rubs, ",24.71,49.42,56.83,16 Yards (NJ) 0 Yards (CA),,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-vanity-brunette.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-vanity-brunette.jpg,https://unitedfabrics.s3.amazonaws.com/files/products/square-sml-vanity-brunette.jpg,"Upholstery, Indoor",100% Polyester,,,18.6 oz./yd.,"54.000""",Up the Roll,China,,,,"50,000 Double Rubs",,,,,,,"UFAC Class 1 CA Technical Bulletin 117 Sec E ""Flammability"" and any corresponding data refer to the typical performance in the tests indicated and should not be construed to imply the behavior of this or any other material under actual fire conditions.",Prop 65 Compliant California AB-2998 Compliant
